,MT_001,MT_002,MT_003,MT_004,MT_005,MT_006,MT_007,MT_008,MT_009,MT_010
41,1.9035532994923847,27.204836415362703,1.73761946133797,176.829268292683,85.67073170731706,297.6190476190481,6.642170717919726,339.22558922558926,66.43356643356643,84.67741935483872
42,2.2208121827411174,28.627311522048373,1.5204170286707233,226.62601626016274,110.97560975609751,349.70238095238074,6.924816280384396,386.36363636363615,101.39860139860129,87.63440860215056
43,2.2208121827411174,29.694167852062602,1.73761946133797,241.86991869918683,106.7073170731708,367.559523809524,6.783493499152059,418.35016835016853,109.26573426573424,94.35483870967741
44,2.2208121827411174,31.11664295874823,1.954821894005215,217.98780487804882,97.8658536585366,386.16071428571405,7.348784624081401,373.7373737373737,90.90909090909088,103.763440860215
45,2.538071065989848,28.80512091038408,1.73761946133797,222.560975609756,92.68292682926828,356.3988095238098,8.903335217637085,332.49158249158216,71.67832167832168,94.89247311827957
46,2.2208121827411174,26.493598862019898,1.73761946133797,196.6463414634145,88.10975609756096,334.8214285714285,8.620689655172415,319.023569023569,63.81118881118877,94.6236559139785
47,2.2208121827411174,25.426742532005697,1.73761946133797,177.33739837398377,90.85365853658541,284.2261904761905,7.066139061616731,297.97979797979804,49.825174825174855,94.89247311827957
48,2.53807106598985,24.182076813655748,1.73761946133797,157.52032520325199,75.60975609756099,224.70238095238076,5.08762012436405,253.36700336700326,50.6993006993007,82.79569892473121
49,2.2208121827411174,22.226173541963,1.73761946133797,132.11382113821122,62.8048780487805,177.08333333333348,4.6636517806670446,221.38047138047145,44.14335664335665,73.11827956989251
50,2.2208121827411174,21.5149359886202,1.73761946133797,110.772357723577,59.451219512195145,159.22619047619048,4.0983606557377055,199.49494949494948,37.5874125874126,67.20430107526884
51,2.85532994923858,21.1593172119488,1.73761946133797,108.23170731707327,61.89024390243903,151.04166666666652,3.9570378745053705,223.90572390572373,36.71328671328673,63.97849462365595
52,2.2208121827411174,21.3371266002845,1.73761946133797,111.78861788617901,61.280487804878085,130.20833333333323,4.23968343697004,189.39393939393952,35.4020979020979,66.12903225806454
53,2.2208121827411174,21.3371266002845,1.73761946133797,101.11788617886202,57.012195121951244,130.20833333333326,4.0983606557377055,212.121212121212,33.653846153846146,59.94623655913983
54,1.9035532994923852,22.759601706970102,1.73761946133797,98.57723577235785,58.23170731707317,145.08928571428575,4.0983606557377055,209.5959595959595,34.0909090909091,56.45161290322582
55,2.53807106598985,26.49359886201993,1.73761946133797,114.32926829268308,57.317073170731724,157.73809523809499,4.0983606557377055,230.63973063973071,40.20979020979023,56.45161290322582
56,1.9035532994923847,29.516358463726906,1.73761946133797,108.73983739837375,57.012195121951216,208.33333333333348,4.0983606557377055,249.15824915824925,87.84965034965023,53.763440860215084
57,0.63451776649746,32.36130867709815,0.8688097306689828,105.691056910569,59.45121951219514,218.00595238095227,4.80497456189938,281.1447811447813,115.3846153846155,70.16129032258067
58,2.855329949238575,33.250355618776695,1.3032145960034762,112.8048780487805,69.20731707317073,233.6309523809525,4.663651780667043,339.22558922558926,116.69580419580423,76.61290322580649
59,5.393401015228438,32.183499288762434,1.3032145960034764,125.0,61.89024390243905,232.14285714285703,5.370265686828717,340.909090909091,114.94755244755251,74.1935483870968
60,3.4898477157360404,32.894736842105274,1.3032145960034764,140.24390243902423,60.67073170731707,238.09523809523827,5.935556811758056,337.54208754208753,76.486013986014,70.9677419354839
61,1.9035532994923852,31.294452347083954,1.73761946133797,141.768292682927,58.84146341463415,232.14285714285725,5.228942905596383,331.64983164983175,43.70629370629373,56.989247311828
62,10.152284263959393,29.694167852062602,1.73761946133797,122.45934959349573,59.45121951219512,244.0476190476193,3.3917467495760296,313.9730639730641,87.41258741258743,52.956989247311824
63,2.538071065989848,27.56045519203413,1.73761946133797,123.98373983739825,59.75609756097562,232.886904761905,3.250423968343694,287.878787878788,85.22727272727272,52.95698924731179
64,1.26903553299492,27.20483641536273,1.73761946133797,126.52439024390249,62.19512195121952,219.49404761904773,2.967778405879025,310.60606060606074,64.24825174825176,47.84946236559136
65,1.26903553299492,27.382645803698395,1.5204170286707233,153.45528455284574,71.95121951219512,247.02380952380952,3.9570378745053705,338.38383838383834,59.003496503496464,54.30107526881721
66,2.2208121827411174,27.91607396870555,2.1720243266724597,234.24796747967477,92.37804878048776,292.41071428571416,5.511588468061055,380.47138047138026,69.05594405594404,76.61290322580646
67,1.5862944162436523,29.694167852062602,1.73761946133797,220.02032520325173,99.08536585365853,339.2857142857145,6.500847936687396,409.93265993266,85.6643356643357,86.0215053763441
68,1.9035532994923847,29.694167852062613,2.8236316246741953,216.971544715447,92.37804878048776,337.79761904761904,7.772752967778405,382.99663299663325,88.72377622377627,90.59139784946238
69,2.2208121827411174,28.093883357041225,1.73761946133797,199.69512195121948,88.41463414634147,309.52380952380975,8.196721311475411,316.4983164983165,75.61188811188812,86.55913978494625
70,1.5862944162436523,25.960170697012803,1.73761946133797,193.59756097560975,79.26829268292686,314.732142857143,8.47936687394008,290.4040404040405,65.1223776223776,78.49462365591401
71,1.9035532994923852,25.24893314367,1.73761946133797,185.97560975609755,75.3048780487805,265.62500000000017,7.066139061616731,285.3535353535352,56.38111888111887,69.0860215053764
72,2.2208121827411174,24.53769559032717,1.73761946133797,161.07723577235745,72.86585365853655,217.261904761905,5.935556811758055,270.2020202020202,51.5734265734266,63.172043010752716
73,1.9035532994923847,22.581792318634406,1.73761946133797,130.081300813008,67.98780487804878,189.73214285714283,4.9462973431317145,226.4309764309765,46.76573426573428,59.40860215053768
74,1.9035532994923847,22.048364153627304,1.73761946133797,109.24796747967476,60.67073170731707,164.43452380952377,4.381006218202376,213.80471380471405,41.95804195804197,53.76344086021507
75,1.5862944162436523,21.3371266002845,1.73761946133797,107.7235772357725,66.46341463414635,146.57738095238076,4.23968343697004,223.905723905724,37.58741258741258,62.903225806451644
76,2.220812182741115,21.8705547652916,1.73761946133797,99.0853658536586,56.09756097560977,129.46428571428578,3.5330695308083646,202.861952861953,34.0909090909091,56.45161290322582
77,1.9035532994923852,21.5149359886202,2.1720243266724597,95.02032520325204,55.4878048780488,127.97619047619051,3.5330695308083646,196.969696969697,33.653846153846146,50.268817204301044
78,1.9035532994923852,22.226173541963,1.73761946133797,90.44715447154472,60.975609756097604,132.440476190476,4.0983606557377055,187.71043771043773,34.0909090909091,49.193548387096726
79,1.9035532994923847,22.759601706970106,1.73761946133797,94.00406504065037,56.70731707317073,143.60119047619048,3.9570378745053705,196.12794612794625,32.77972027972028,51.0752688172043
80,1.2690355329949226,25.604551920341397,2.1720243266724597,96.5447154471546,56.707317073170735,144.34523809523827,4.80497456189938,197.81144781144798,42.3951048951049,42.74193548387092
81,0.63451776649746,28.627311522048373,3.0408340573414403,108.73983739837395,57.012195121951244,196.42857142857125,4.0983606557377055,237.37373737373727,58.12937062937061,59.408602150537654
82,0.31725888324873,30.049786628734,1.954821894005215,133.63821138211375,59.7560975609756,211.30952380952374,5.51158846806105,323.232323232323,45.45454545454548,64.51612903225808
83,0.63451776649746,31.29445234708393,1.73761946133797,165.65040650406524,68.90243902439025,280.50595238095224,5.08762012436405,345.1178451178452,48.951048951048925,62.096774193548434
84,0.63451776649746,33.4281650071124,1.73761946133797,178.86178861788602,68.29268292682927,314.732142857143,6.218202374222725,345.95959595959573,55.506993006993,56.72043010752692
85,0.31725888324873,33.42816500711237,1.73761946133797,159.55284552845526,55.1829268292683,288.690476190476,6.783493499152059,286.19528619528626,45.89160839160843,56.18279569892475
86,0.63451776649746,32.894736842105274,1.73761946133797,158.02845528455273,64.32926829268295,312.5,6.500847936687389,306.39730639730624,45.8916083916084,59.40860215053768
87,0.31725888324873,32.18349928876242,1.73761946133797,156.50406504065026,66.76829268292683,314.732142857143,5.935556811758055,333.33333333333326,51.57342657342658,52.95698924731179
88,2.2208121827411174,28.805120910384094,1.73761946133797,168.69918699187,64.32926829268294,278.2738095238097,7.772752967778405,337.54208754208753,51.13636363636365,62.096774193548434
89,2.2208121827411174,28.627311522048373,1.9548218940052149,167.68292682926824,61.89024390243905,275.29761904761926,5.794234030525723,325.757575757576,53.32167832167833,84.13978494623656
90,2.85532994923858,28.8051209103841,1.73761946133797,215.95528455284526,94.5121951219512,346.7261904761905,6.642170717919727,365.31986531986536,77.36013986013991,98.92473118279571
91,2.53807106598985,29.8719772403983,1.73761946133797,233.739837398374,99.08536585365856,372.02380952380975,8.47936687394008,361.1111111111111,88.72377622377623,102.15053763440885
92,3.1725888324873104,29.8719772403983,1.73761946133797,218.4959349593495,95.4268292682927,364.58333333333326,8.055398530243075,367.00336700336703,83.91608391608392,97.04301075268809
93,2.85532994923858,28.271692745376967,1.73761946133797,211.38211382113826,98.17073170731709,342.2619047619048,8.47936687394008,356.9023569023568,76.92307692307693,97.84946236559149
94,2.85532994923858,25.960170697012803,1.73761946133797,200.20325203252025,84.45121951219511,278.2738095238094,8.196721311475411,314.8148148148148,65.1223776223776,77.68817204301078
95,2.85532994923858,25.426742532005697,1.73761946133797,174.79674796747923,76.21951219512195,262.64880952380923,6.500847936687392,281.986531986532,58.129370629370605,75.80645161290326
96,2.53807106598985,24.3598862019915,1.73761946133797,150.40650406504048,71.34146341463416,249.99999999999974,6.076879592990389,240.74074074074082,47.63986013986018,68.8172043010753
97,2.8553299492385804,22.403982930298707,3.4752389226759304,131.6056910569105,71.03658536585367,203.86904761904773,5.370265686828719,212.12121212121224,43.269230769230795,61.55913978494628
98,2.8553299492385804,21.8705547652916,1.73761946133797,109.75609756097576,74.69512195121953,174.85119047619025,4.80497456189938,205.38720538720554,38.8986013986014,54.301075268817165
99,2.8553299492385804,21.1593172119488,1.5204170286707233,108.73983739837381,73.17073170731706,159.22619047619077,4.52232899943471,244.107744107744,38.024475524475534,52.41935483870965
100,2.8553299492385804,21.5149359886202,1.5204170286707233,100.60975609756098,63.109756097560975,136.90476190476178,4.0983606557377055,207.07070707070702,34.96503496503497,54.301075268817215
101,2.8553299492385804,21.3371266002845,1.73761946133797,94.5121951219513,58.53658536585368,137.64880952380926,4.0983606557377055,204.54545454545448,34.52797202797205,52.1505376344086
102,2.8553299492385804,21.692745376955894,1.73761946133797,92.47967479674793,64.63414634146339,138.392857142857,4.0983606557377055,191.919191919192,37.15034965034965,51.07526881720428
103,3.1725888324873104,22.226173541963,1.73761946133797,93.49593495934955,57.92682926829268,133.92857142857125,4.52232899943471,186.02693602693626,34.96503496503497,49.46236559139781
104,0.9517766497461924,24.53769559032717,1.73761946133797,84.85772357723576,49.08536585365852,119.04761904761926,3.5330695308083646,175.92592592592575,38.024475524475534,44.0860215053763
105,0.63451776649746,29.16073968705548,1.73761946133797,114.329268292683,60.060975609756106,154.7619047619047,4.522328999434707,222.22222222222226,52.44755244755248,48.92473118279565
106,0.63451776649746,32.36130867709815,1.73761946133797,111.78861788617904,64.63414634146342,234.375,5.3702656868287155,240.74074074074082,53.758741258741246,49.19354838709675
107,0.63451776649746,33.783783783783804,1.73761946133797,182.92682926829272,70.42682926829268,297.61904761904776,5.370265686828718,279.4612794612795,43.706293706293714,54.56989247311828
108,0.31725888324873,36.45092460881935,1.73761946133797,217.98780487804848,72.86585365853658,328.86904761904754,6.07687959299039,312.28956228956247,44.580419580419594,59.677419354838754
109,0.63451776649746,35.028449502133725,1.73761946133797,174.28861788617874,67.6829268292683,288.69047619047626,6.359525155455059,265.99326599326605,37.15034965034965,55.64516129032261
110,0.9517766497461924,33.42816500711237,1.73761946133797,179.3699186991872,66.15853658536585,264.13690476190453,5.08762012436405,264.30976430976455,37.15034965034965,51.07526881720428
111,0.63451776649746,30.227596017069697,1.5204170286707233,157.012195121951,63.71951219512196,258.92857142857133,4.0983606557377055,274.4107744107747,39.335664335664326,52.41935483870971
112,2.2208121827411174,29.338549075391175,1.73761946133797,140.75203252032523,71.34146341463412,224.702380952381,4.804974561899377,257.5757575757575,37.5874125874126,51.612903225806456
113,2.2208121827411174,27.382645803698395,1.73761946133797,163.109756097561,75.60975609756099,250.0,4.0983606557377055,279.4612794612795,41.95804195804197,56.18279569892475
114,3.1725888324873126,30.405405405405396,1.73761946133797,189.02439024390225,97.56097560975607,281.99404761904754,5.935556811758055,339.2255892255895,60.751748251748246,77.41935483870971
115,2.85532994923858,31.47226173541962,1.954821894005215,211.38211382113826,86.58536585365854,295.3869047619048,6.500847936687388,341.75084175084174,82.16783216783217,82.79569892473121
116,2.53807106598985,31.82788051209105,1.73761946133797,204.77642276422748,86.58536585365853,304.3154761904765,7.348784624081402,319.86531986531975,76.486013986014,88.70967741935483
117,2.8553299492385804,28.80512091038408,1.73761946133797,206.80894308943095,79.87804878048779,294.64285714285717,7.066139061616731,297.138047138047,70.36713286713288,84.40860215053765
118,3.1725888324873104,26.6714082503556,1.73761946133797,176.32113821138176,78.35365853658539,266.36904761904754,6.642170717919726,293.77104377104354,65.1223776223776,74.46236559139788
119,3.1725888324873104,25.426742532005697,1.73761946133797,166.66666666666674,76.82926829268294,219.4940476190475,6.218202374222718,247.47474747474732,54.63286713286713,61.82795698924736
120,2.8553299492385804,24.00426742532005,1.73761946133797,139.73577235772376,69.51219512195122,186.75595238095227,6.076879592990389,219.69696969696972,51.13636363636367,55.91397849462365
121,3.1725888324873104,22.226173541963,1.73761946133797,122.96747967479678,60.67073170731707,156.99404761904776,4.80497456189938,181.81818181818176,49.38811188811189,50.537634408602116
122,2.8553299492385804,21.692745376955894,1.73761946133797,104.16666666666674,55.1829268292683,129.4642857142855,4.0983606557377055,175.084175084175,47.20279720279722,46.77419354838705
123,2.8553299492385804,20.981507823613104,1.5204170286707233,102.64227642276433,59.14634146341465,129.4642857142855,4.23968343697004,220.53872053872053,41.95804195804197,45.96774193548383
124,2.8553299492385804,21.3371266002845,1.73761946133797,104.16666666666674,53.658536585365866,124.2559523809525,3.9570378745053705,181.81818181818173,40.20979020979023,45.43010752688168
125,3.1725888324873104,21.3371266002845,1.73761946133797,100.60975609756092,51.21951219512196,127.232142857143,3.9570378745053705,200.33670033670052,40.20979020979023,43.81720430107523
126,2.8553299492385804,24.182076813655748,1.73761946133797,105.69105691056923,54.57317073170736,130.952380952381,4.23968343697004,186.026936026936,38.89860139860143,51.075268817204254
127,2.8553299492385804,32.005689900426745,1.73761946133797,122.459349593496,57.31707317073172,181.54761904761872,5.228942905596383,227.27272727272725,42.39510489510492,66.12903225806457
128,1.9035532994923852,31.116642958748198,1.73761946133797,121.95121951219524,59.14634146341465,230.654761904762,4.23968343697004,223.063973063973,93.53146853146843,81.98924731182798
129,1.26903553299492,29.338549075391203,1.73761946133797,105.69105691056907,65.85365853658534,257.44047619047626,4.23968343697004,274.41077441077425,126.74825174825176,68.54838709677422
130,2.2208121827411174,28.449502133712677,1.73761946133797,102.13414634146343,74.6951219512195,286.4583333333335,3.8157150932730346,301.34680134680127,129.80769230769224,65.86021505376347
131,2.2208121827411174,28.627311522048398,1.3032145960034764,114.83739837398376,73.47560975609754,264.1369047619045,5.511588468061051,282.8282828282828,69.49300699300699,61.290322580645196
132,1.9035532994923852,28.805120910384094,1.3032145960034764,129.57317073170722,81.40243902439022,297.6190476190477,4.52232899943471,312.2895622895623,93.96853146853144,56.989247311828
133,1.5862944162436523,27.916073968705525,1.520417028670723,114.32926829268276,68.90243902439025,259.6726190476188,4.0983606557377055,312.28956228956224,55.50699300699303,54.032258064516114
134,1.26903553299492,28.627311522048373,1.3032145960034764,102.13414634146365,69.81707317073172,287.9464285714285,5.08762012436405,283.67003367003366,49.82517482517483,49.99999999999995
135,3.489847715736043,26.493598862019898,1.5204170286707233,123.47560975609751,75.30487804878047,221.72619047619025,4.23968343697004,274.4107744107745,52.8846153846154,47.580645161290285
136,1.5862944162436523,27.204836415362724,1.73761946133797,119.41056910569073,75.60975609756099,208.3333333333333,3.9570378745053705,279.46127946127945,54.19580419580421,48.92473118279565
137,1.5862944162436523,27.738264580369826,1.73761946133797,139.7357723577235,92.98780487804878,220.238095238095,4.52232899943471,299.66329966329965,54.195804195804214,49.99999999999999
138,2.2208121827411174,29.516358463726878,2.1720243266724597,188.5162601626017,109.1463414634145,290.1785714285715,6.07687959299039,387.2053872053872,72.9895104895105,73.65591397849465
139,1.9035532994923847,32.53911806543385,1.73761946133797,221.54471544715452,121.03658536585372,395.83333333333326,7.066139061616728,406.5656565656565,105.33216783216793,93.27956989247312
140,1.9035532994923847,32.18349928876242,1.73761946133797,217.47967479674801,99.3902439024391,356.39880952380975,7.348784624081401,364.4781144781143,101.83566433566436,91.66666666666666
141,1.5862944162436523,31.116642958748198,1.73761946133797,201.219512195122,98.47560975609757,309.52380952380975,7.914075749010742,334.1750841750843,69.05594405594404,92.47311827956987
142,2.220812182741115,27.38264580369843,1.73761946133797,175.81300813008102,89.93902439024387,275.29761904761926,6.783493499152058,316.49831649831674,63.81118881118879,87.36559139784949
143,1.9035532994923847,26.671408250355608,1.73761946133797,157.012195121951,83.23170731707317,260.4166666666665,7.631430186546068,281.986531986532,49.38811188811189,73.92473118279571
144,1.5862944162436523,24.893314366998602,1.73761946133797,130.08130081300828,71.95121951219512,202.38095238095227,5.79423403052572,222.2222222222225,49.388111888111894,63.70967741935489
145,2.220812182741115,23.293029871977225,1.73761946133797,112.29674796747948,67.37804878048783,161.45833333333326,4.381006218202376,195.28619528619504,44.143356643356654,56.989247311828
146,1.9035532994923852,22.9374110953058,1.73761946133797,99.08536585365854,64.32926829268294,148.06547619047595,4.23968343697004,173.4006734006733,39.335664335664354,49.73118279569887
147,1.9035532994923852,22.403982930298707,1.73761946133797,97.05284552845524,68.90243902439025,132.440476190476,4.23968343697004,204.54545454545476,37.15034965034965,46.2365591397849
148,1.9035532994923852,23.1152204836415,1.73761946133797,95.5284552845528,63.41463414634147,131.69642857142824,3.815715093273036,167.50841750841724,35.83916083916088,46.2365591397849
149,2.2208121827411174,22.759601706970106,1.73761946133797,106.19918699187001,66.15853658536588,122.76785714285722,3.8157150932730355,190.23569023569024,36.71328671328673,46.23655913978491
150,1.9035532994923852,24.893314366998574,1.73761946133797,96.54471544715454,71.34146341463416,130.952380952381,4.0983606557377055,185.18518518518502,35.40209790209793,46.77419354838705
151,1.9035532994923852,32.361308677098144,1.73761946133797,111.78861788617895,72.25609756097563,180.8035714285715,4.381006218202376,224.74747474747474,42.39510489510491,51.34408602150538
152,2.538071065989845,32.18349928876242,1.73761946133797,106.19918699186981,64.63414634146342,213.5416666666668,5.087620124364047,234.006734006734,92.65734265734258,48.92473118279565
153,1.5862944162436523,30.049786628734,1.73761946133797,115.34552845528452,61.280487804878085,225.4464285714285,4.663651780667045,272.727272727273,118.00699300699301,42.74193548387093
154,1.5862944162436523,30.405405405405407,1.520417028670723,99.59349593495935,63.414634146341506,226.19047619047626,5.228942905596382,332.49158249158273,113.63636363636351,41.12903225806447
155,1.26903553299492,30.049786628734,1.520417028670723,113.3130081300814,57.317073170731724,228.422619047619,4.23968343697004,342.5925925925927,90.03496503496504,40.05376344086018
156,2.220812182741115,29.516358463726906,1.3032145960034762,126.52439024390249,67.37804878048779,224.70238095238102,3.8157150932730346,329.96632996632974,75.17482517482522,47.04301075268815
157,1.2690355329949226,30.049786628734,1.73761946133797,116.36178861788623,53.35365853658537,198.66071428571428,4.52232899943471,276.9360269360268,54.19580419580421,45.69892473118275
158,0.95177664974619,29.338549075391203,1.73761946133797,105.18292682926821,58.23170731707317,270.83333333333303,3.8157150932730355,250.0,85.22727272727273,68.81720430107532
159,1.9035532994923847,27.738264580369826,1.73761946133797,113.821138211382,66.15853658536587,246.27976190476173,3.5330695308083646,249.15824915824925,93.96853146853137,66.6666666666667
160,1.26903553299492,27.204836415362703,1.73761946133797,117.37804878048776,58.2317073170732,222.470238095238,4.3810062182023755,266.83501683501675,78.67132867132854,91.93548387096773
161,1.5862944162436523,27.738264580369826,1.73761946133797,135.1626016260165,75.3048780487805,232.14285714285703,5.08762012436405,314.81481481481467,66.43356643356643,63.17204301075271
162,2.2208121827411174,30.049786628734,2.1720243266724597,200.20325203252025,89.32926829268291,302.82738095238096,6.218202374222725,396.46464646464625,78.67132867132868,71.50537634408605
163,1.9035532994923847,33.250355618776666,1.73761946133797,227.64227642276424,101.829268292683,383.92857142857144,6.642170717919727,434.3434343434345,101.83566433566423,87.36559139784941
164,2.2208121827411174,33.78378378378377,1.73761946133797,224.0853658536585,93.90243902439022,362.3511904761906,7.490107405313735,374.57912457912465,88.2867132867133,102.68817204301071
165,1.9035532994923852,31.650071123755353,1.73761946133797,204.77642276422748,81.70731707317074,319.94047619047626,7.490107405313736,336.70033670033666,76.92307692307693,77.15053763440864
166,2.2208121827411174,28.8051209103841,1.73761946133797,188.5162601626015,76.52439024390243,298.36309523809524,7.490107405313735,287.037037037037,77.7972027972028,70.69892473118283
167,2.2208121827411174,27.20483641536273,1.73761946133797,152.43902439024376,66.46341463414635,252.23214285714275,7.2074618428490655,280.30303030303025,57.69230769230767,68.01075268817208
168,1.9035532994923847,25.071123755334302,1.73761946133797,135.16260162601623,55.18292682926833,206.10119047619048,4.80497456189938,223.063973063973,48.951048951048975,60.752688172043044
169,1.9035532994923852,23.293029871977225,1.73761946133797,114.83739837398385,58.84146341463418,165.1785714285715,4.381006218202376,194.44444444444446,44.143356643356675,57.258064516129046
